	p	t	Gene	degree	in-degree	out-degree	Bin_avg	Bin_std	Din_avg	Din_std	Bout_avg	Bout_std	Dout_avg	Dout_std	Bin_over_Din	Bin_over_Bout	Bin_over_Dout	Din_over_Bin	Din_over_Bout	Din_over_Dout	Bout_over_Bin	Bout_over_Din	Bout_over_Dout	Dout_over_Bin	Dout_over_Din	Dout_over_Bout
69231	50.0	1.0	MAPK3	12.0	5.0	7.0	5.443	2.529	0.475	0.5429999999999999	2.515	2.095	3.5260000000000002	2.3280000000000003	5.443	2.1642147117296218	1.5436755530346	0.08726805070733051	0.1888667992047713	0.13471355643788996	0.4620613632188132	2.515	0.7132728304027227	0.6478045195664156	3.5260000000000002	1.4019880715705764
69260	50.0	1.0	NCK1	11.0	8.0	3.0	1.41	0.59	0.0	0.0	3.234	2.292	3.4730000000000003	1.9569999999999999	1.41	0.4359925788497217	0.40598905845090705	0.0	0.0	0.0	2.2936170212765954	3.234	0.9311834149150592	2.4631205673758867	3.4730000000000003	1.0739022881880025
69268	50.0	1.0	NFKB1	13.0	7.0	6.0	6.5120000000000005	3.341	0.546	0.631	2.3480000000000003	2.494	4.129	3.2239999999999998	6.5120000000000005	2.7734241908006814	1.5771373213853237	0.08384520884520885	0.2325383304940375	0.13223540808912573	0.3605651105651106	2.3480000000000003	0.5686606926616614	0.6340601965601965	4.129	1.758517887563884
69293	50.0	1.0	PAK1	11.0	9.0	2.0	6.22	4.1080000000000005	0.275	0.485	0.578	1.2690000000000001	5.641	4.197	6.22	6.22	1.1026413756426166	0.04421221864951769	0.275	0.04875022159191633	0.09292604501607717	0.578	0.10246410210955503	0.9069131832797428	5.641	5.641
69302	50.0	1.0	PDGFRB	12.0	6.0	6.0	2.209	1.0590000000000002	0.016	0.152	3.145	2.01	3.3110000000000004	1.827	2.209	0.7023847376788553	0.6671700392630625	0.007243096423721141	0.005087440381558029	0.004832376925400181	1.4237211407876866	3.145	0.9498640893989732	1.4988682661837935	3.3110000000000004	1.0527821939586646
69325	50.0	1.0	PIK3R1	15.0	13.0	2.0	8.021	5.577999999999999	0.8290000000000001	0.775	1.422	2.416	6.992000000000001	5.65	8.021	5.640646976090015	1.1471681922196797	0.10335369654656523	0.5829817158931083	0.11856407322654462	0.17728462785188875	1.422	0.20337528604118996	0.871711756638823	6.992000000000001	4.9170182841068915
69400	50.0	1.0	PRKDC	12.0	8.0	4.0	4.531000000000001	3.444	0.499	0.629	2.68	2.784	3.862	3.036	4.531000000000001	1.6906716417910446	1.173226307612636	0.11013021408077688	0.18619402985074626	0.12920766442257894	0.5914809092915472	2.68	0.6939409632314864	0.8523504745089385	3.862	1.441044776119403
69415	50.0	1.0	PTPN1	12.0	10.0	2.0	6.9	4.5680000000000005	0.287	0.513	0.48	1.037	6.047999999999999	4.689	6.9	6.9	1.1408730158730158	0.04159420289855072	0.287	0.0474537037037037	0.06956521739130432	0.48	0.07936507936507936	0.8765217391304347	6.047999999999999	6.047999999999999
69435	50.0	1.0	RASA1	12.0	11.0	1.0	3.986	4.002	0.72	0.963	3.952	3.698	5.246	3.77	3.986	1.0086032388663968	0.7598170034311856	0.1806322127446061	0.18218623481781376	0.13724742661075104	0.9914701455092824	3.952	0.7533358749523446	1.3161063723030608	5.246	1.327429149797571
69453	50.0	1.0	RIPK2	12.0	11.0	1.0	7.779	4.851	0.16699999999999998	0.373	0.16399999999999998	0.371	7.88	4.82	7.779	7.779	0.9871827411167512	0.021468055019925443	0.16699999999999998	0.021192893401015232	0.021082401336932767	0.16399999999999998	0.020812182741116757	1.0129836739940867	7.88	7.88
69523	50.0	1.0	STAT3	12.0	12.0	0.0	0.0	0.0	0.0	0.0	6.032	2.001	5.965	2.001	0.0	0.0	0.0	0.0	0.0	0.0	6.032	6.032	1.0112321877619448	5.965	5.965	0.988892572944297
69550	50.0	1.0	TGFBR1	12.0	11.0	1.0	6.837999999999999	4.493	0.736	0.638	1.391	2.295	6.831	4.42	6.837999999999999	4.91588785046729	1.0010247401551748	0.10763381105586428	0.5291157440690151	0.10774410774410774	0.20342205323193915	1.391	0.20363050797833407	0.9989763088622404	6.831	4.9108554996405465
69582	50.0	1.0	TUBB	13.0	13.0	0.0	12.995	0.261	0.0	0.0	0.0	0.0	12.995	0.262	12.995	12.995	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	12.995	12.995
69614	50.0	1.0	YES1	11.0	10.0	1.0	2.685	3.177	0.442	0.831	3.9189999999999996	3.364	4.463	3.2260000000000004	2.685	0.6851237560602195	0.6016132646202106	0.16461824953445064	0.1127838734371013	0.09903652251848533	1.4595903165735569	3.9189999999999996	0.8781088953618642	1.6621973929236498	4.463	1.1388109211533557
69618	50.0	1.0	YWHAQ	14.0	14.0	0.0	0.0	0.0	0.0	0.0	6.974	2.002	7.023	2.002	0.0	0.0	0.0	0.0	0.0	0.0	6.974	6.974	0.9930229246760643	7.023	7.023	1.0070260969314595
69664	50.0	5.0	AP2A1	12.0	0.0	12.0	4.54	1.339	1.088	0.6779999999999999	2.708	1.321	3.3739999999999997	1.28	4.172794117647058	1.6765140324963068	1.3455838767042083	0.23964757709251105	0.4017725258493353	0.3224659158269117	0.5964757709251102	2.488970588235294	0.8026081802015412	0.7431718061674009	3.1011029411764706	1.2459379615952733
69665	50.0	5.0	AP2B1	12.0	1.0	11.0	4.519	1.325	1.0590000000000002	0.669	2.708	1.345	3.375	1.2770000000000001	4.267233238904629	1.6687592319054652	1.338962962962963	0.23434388138968795	0.3910635155096011	0.31377777777777777	0.5992476211551229	2.557129367327668	0.8023703703703704	0.7468466474883824	3.186968838526912	1.2463072378138846
69678	50.0	5.0	ARRB1	13.0	3.0	10.0	5.181	1.735	1.158	0.77	2.718	1.567	3.84	1.694	4.4740932642487055	1.9061810154525387	1.34921875	0.22350897510133175	0.4260485651214128	0.3015625	0.5246091488129705	2.347150259067358	0.7078125000000001	0.7411696583671106	3.316062176165804	1.41280353200883
69701	50.0	5.0	ATP6V1C1	14.0	6.0	8.0	6.391	2.658	1.237	0.973	2.125	1.716	4.615	2.883	5.1665319320937755	3.007529411764706	1.3848320693391116	0.19355343451729	0.5821176470588236	0.2680390032502709	0.3324988264747301	1.7178658043653998	0.4604550379198266	0.7221092160851197	3.730800323362975	2.171764705882353
69702	50.0	5.0	ATP6V1C2	11.0	5.0	6.0	5.153	2.249	0.875	0.809	1.5730000000000002	1.4040000000000001	3.716	2.394	5.153	3.2759059122695486	1.3867061356297092	0.16980399767125948	0.5562619198982836	0.23546824542518835	0.3052590723850184	1.5730000000000002	0.4233046286329386	0.721133320395886	3.716	2.3623649078194533
69718	50.0	5.0	BCAR1	14.0	1.0	13.0	5.265	1.446	1.3459999999999999	0.726	3.202	1.4509999999999998	3.908	1.4140000000000001	3.911589895988112	1.6442848219862585	1.3472364380757418	0.255650522317189	0.4203622735790131	0.3444216990788127	0.6081671415004749	2.3789004457652303	0.8193449334698055	0.7422602089268756	2.9034175334323917	1.2204871955028107
69721	50.0	5.0	BDKRB1	11.0	1.0	10.0	4.185	1.2770000000000001	0.9790000000000001	0.642	2.43	1.254	3.167	1.242	4.185	1.722222222222222	1.321439848437007	0.2339307048984469	0.402880658436214	0.3091253552257657	0.5806451612903226	2.43	0.7672876539311653	0.7567502986857826	3.167	1.3032921810699587
69722	50.0	5.0	BDKRB2	12.0	0.0	12.0	4.529	1.368	1.055	0.6659999999999999	2.665	1.3230000000000002	3.385	1.305	4.292890995260664	1.699437148217636	1.3379615952732644	0.2329432545815853	0.3958724202626641	0.3116691285081241	0.5884301170236256	2.5260663507109005	0.7872968980797638	0.7474056083020534	3.208530805687204	1.270168855534709
69725	50.0	5.0	BLNK	11.0	0.0	11.0	4.167	1.2890000000000001	0.9420000000000001	0.636	2.428	1.258	3.1660000000000004	1.249	4.167	1.7162273476112029	1.3161718256475048	0.22606191504679626	0.3879736408566721	0.2975363234365129	0.5826733861291097	2.428	0.7668982943777637	0.759779217662587	3.1660000000000004	1.3039538714991763
69742	50.0	5.0	CALM3	15.0	4.0	11.0	6.136	2.04	1.4780000000000002	0.882	3.057	1.795	4.427	2.06	4.151556156968876	2.007196597971868	1.3860402078156766	0.24087353324641456	0.483480536473667	0.3338604020781568	0.4982073011734029	2.068335588633288	0.6905353512536707	0.7214797913950456	2.9952638700947225	1.4481517827935884
69754	50.0	5.0	CASP3	14.0	0.0	14.0	5.292999999999999	1.42	1.3619999999999999	0.733	3.201	1.4469999999999998	3.867	1.403	3.886196769456681	1.6535457669478288	1.368761313679855	0.257320989986775	0.4254920337394564	0.35221101629169904	0.6047610051010769	2.3502202643171803	0.8277734678044997	0.7305875684866805	2.839207048458149	1.2080599812558577
69763	50.0	5.0	CBL	14.0	4.0	10.0	5.763	2.019	1.298	0.847	2.792	1.7180000000000002	4.192	2.013	4.4399075500770415	2.064111747851003	1.3747614503816794	0.2252299149748395	0.4648997134670488	0.30963740458015265	0.4844698941523512	2.1510015408320493	0.666030534351145	0.7273989241714385	3.2295839753466877	1.5014326647564469
69778	50.0	5.0	CCND1	12.0	0.0	12.0	4.565	1.349	1.1059999999999999	0.684	2.6919999999999997	1.315	3.423	1.307	4.12748643761302	1.6957652303120356	1.3336254747297691	0.2422782037239869	0.4108469539375929	0.3231083844580777	0.5897042716319825	2.4339963833634717	0.7864446392053754	0.7498357064622124	3.0949367088607587	1.2715453194650816
69797	50.0	5.0	CD4	13.0	2.0	11.0	5.006	1.514	1.1909999999999998	0.728	2.873	1.459	3.745	1.482	4.2031905961376985	1.7424295161851722	1.3367156208277704	0.2379145025968837	0.414549251653324	0.3180240320427236	0.5739113064322813	2.4122586062132663	0.7671562082777036	0.7481022772672793	3.1444164567590267	1.3035154890358507
69856	50.0	5.0	CRK	11.0	2.0	9.0	4.283	1.401	0.9179999999999999	0.6629999999999999	2.3569999999999998	1.3530000000000002	3.23	1.3619999999999999	4.283	1.8171404327535	1.3260061919504644	0.2143357459724492	0.38947815019092064	0.2842105263157895	0.55031519962643	2.3569999999999998	0.7297213622291022	0.7541442913845435	3.23	1.370386084005091
69936	50.0	5.0	EP300	12.0	4.0	8.0	4.285	1.744	1.057	0.8059999999999999	2.719	1.584	3.437	1.568	4.053926206244086	1.5759470393527033	1.2467267966249638	0.2466744457409568	0.3887458624494299	0.3075356415478615	0.634539089848308	2.5723746452223275	0.7910968868199011	0.802100350058343	3.2516556291390737	1.264067671938213
70060	50.0	5.0	HSPA8	15.0	6.0	9.0	5.77	2.505	1.504	1.0	3.1489999999999996	2.043	4.431	2.344	3.8364361702127656	1.832327723086694	1.3021891220943351	0.2606585788561525	0.4776119402985074	0.33942676596705035	0.5457538994800694	2.09375	0.7106747912435116	0.7679376083188909	2.9461436170212765	1.4071133693235949
70070	50.0	5.0	IKBKB	12.0	5.0	7.0	3.511	1.679	0.815	0.866	2.9330000000000003	1.6980000000000002	3.3960000000000004	1.5719999999999998	3.511	1.1970678486191615	1.0338633686690224	0.2321275989746511	0.277872485509717	0.2399882214369847	0.8353745371688976	2.9330000000000003	0.863663133097762	0.9672457989176872	3.3960000000000004	1.157858847596318
70072	50.0	5.0	IKBKG	13.0	5.0	8.0	5.725	2.2840000000000003	1.151	0.863	2.156	1.633	4.1739999999999995	2.426	4.97393570807993	2.6553803339517623	1.3715860086248202	0.20104803493449785	0.5338589981447124	0.2757546717776713	0.37659388646288217	1.8731537793223283	0.5165309056061332	0.7290829694323145	3.626411815812337	1.9359925788497216
70138	50.0	5.0	JAK1	14.0	9.0	5.0	7.475	3.977	0.878	0.929	1.1540000000000001	1.048	5.245	4.3	7.475	6.477469670710572	1.425166825548141	0.11745819397993312	0.7608318890814558	0.16739752144899905	0.15438127090301004	1.1540000000000001	0.2200190657769304	0.7016722408026757	5.245	4.545060658578857
70139	50.0	5.0	JAK2	11.0	3.0	8.0	3.864	1.483	0.929	0.728	2.544	1.371	3.148	1.298	3.864	1.518867924528302	1.2274459974587038	0.240424430641822	0.3651729559748428	0.2951080050825921	0.6583850931677019	2.544	0.8081321473951715	0.8146997929606626	3.148	1.2374213836477987
70187	50.0	5.0	MAP3K5	15.0	7.0	8.0	3.52	1.611	0.787	0.8590000000000001	3.7569999999999997	2.217	4.167	1.9580000000000002	3.52	0.9369177535267501	0.8447324214062876	0.22357954545454548	0.20947564546180464	0.1888648908087353	1.0673295454545455	3.7569999999999997	0.9016078713702904	1.1838068181818182	4.167	1.1091296247005589
70189	50.0	5.0	MAP3K7	12.0	5.0	7.0	4.566	2.0469999999999997	1.117	0.863	2.517	1.7	3.554	1.8869999999999998	4.087735004476277	1.8140643623361143	1.2847495779403488	0.2446342531756461	0.44378228049265006	0.31429375351716377	0.5512483574244416	2.253357206803939	0.7082160945413618	0.7783618046430135	3.181736794986571	1.4119984108065158
70197	50.0	5.0	MAPK14	11.0	7.0	4.0	2.0180000000000002	1.319	0.213	0.659	3.0180000000000002	2.0	3.3280000000000003	1.713	2.0180000000000002	0.6686547382372432	0.6063701923076923	0.10555004955401387	0.0705765407554672	0.06400240384615384	1.4955401387512388	3.0180000000000002	0.9068509615384616	1.649157581764123	3.3280000000000003	1.1027170311464547
70198	50.0	5.0	MAPK3	12.0	5.0	7.0	5.4239999999999995	2.292	1.022	0.833	1.892	1.5419999999999998	3.951	2.3890000000000002	5.307240704500979	2.8668076109936584	1.3728170083523161	0.18842182890855452	0.540169133192389	0.2586686914705138	0.3488200589970501	1.8512720156555769	0.4788661098456087	0.728429203539823	3.8659491193737767	2.0882663847780134
70227	50.0	5.0	NCK1	11.0	8.0	3.0	1.9069999999999998	1.6680000000000001	0.271	0.85	3.1039999999999996	2.245	3.475	1.985	1.9069999999999998	0.6143685567010311	0.5487769784172661	0.14210802307288936	0.08730670103092784	0.07798561151079136	1.6276874672260095	3.1039999999999996	0.8932374100719425	1.822233875196644	3.475	1.1195231958762886
70235	50.0	5.0	NFKB1	13.0	7.0	6.0	6.517	3.037	1.022	0.937	1.465	1.338	4.578	3.342	6.376712328767122	4.448464163822527	1.4235474006116209	0.15682062298603652	0.6976109215017064	0.22324159021406728	0.22479668559152985	1.4334637964774952	0.3200087374399301	0.7024704618689581	4.479452054794521	3.124914675767918
70260	50.0	5.0	PAK1	11.0	9.0	2.0	6.23	4.1	0.303	0.532	0.39899999999999997	0.555	5.47	4.209	6.23	6.23	1.1389396709323585	0.04863563402889245	0.303	0.05539305301645338	0.06404494382022471	0.39899999999999997	0.07294332723948813	0.8780096308186195	5.47	5.47
70269	50.0	5.0	PDGFRB	12.0	6.0	6.0	3.6	2.076	0.8690000000000001	0.972	2.898	1.925	3.4789999999999996	1.8030000000000002	3.6	1.2422360248447204	1.0347801092267892	0.2413888888888889	0.2998619737750172	0.2497844208105777	0.805	2.898	0.8329979879275654	0.9663888888888889	3.4789999999999996	1.2004830917874396
70292	50.0	5.0	PIK3R1	15.0	13.0	2.0	8.165	5.527	0.925	0.8740000000000001	0.9440000000000001	0.8029999999999999	7.351	5.696000000000001	8.165	8.165	1.1107332335736633	0.11328842620943053	0.925	0.1258332199700721	0.11561543172075935	0.9440000000000001	0.1284179023262141	0.9003061849357012	7.351	7.351
70367	50.0	5.0	PRKDC	12.0	8.0	4.0	5.655	3.205	1.177	1.052	1.556	1.5319999999999998	4.287	3.262	4.804587935429057	3.634318766066838	1.3191042687193844	0.20813439434129088	0.756426735218509	0.27455096804292045	0.2751547303271441	1.3220050977060325	0.3629577793328668	0.7580901856763925	3.642310960067969	2.755141388174807
70382	50.0	5.0	PTPN1	12.0	10.0	2.0	6.936	4.548	0.301	0.541	0.397	0.556	6.013	4.689	6.936	6.936	1.1535007483785131	0.04339677047289504	0.301	0.050058207217694994	0.05723760092272202	0.397	0.06602361549975054	0.8669261822376009	6.013	6.013
70402	50.0	5.0	RASA1	12.0	11.0	1.0	6.5489999999999995	3.888	1.508	1.109	1.5130000000000001	1.2009999999999998	6.45	3.911	4.342838196286471	4.328486450760081	1.0153488372093022	0.2302641624675523	0.9966953073364178	0.2337984496124031	0.2310276378072988	1.003315649867374	0.2345736434108527	0.9848831882730188	4.277188328912467	4.2630535360211494
70420	50.0	5.0	RIPK2	12.0	11.0	1.0	7.756	4.871	0.163	0.369	0.172	0.377	7.74	4.877	7.756	7.756	1.0020671834625323	0.021015987622485816	0.163	0.021059431524547804	0.022176379577101595	0.172	0.02222222222222222	0.997937080969572	7.74	7.74
70490	50.0	5.0	STAT3	12.0	12.0	0.0	7.957999999999999	0.5770000000000001	3.9789999999999996	0.289	5.962000000000001	2.001	6.0360000000000005	2.001	2.0	1.3347869842334787	1.3184227965540094	0.5	0.6673934921167394	0.6592113982770047	0.7491832118622769	1.4983664237245538	0.9877402253147779	0.7584820306609699	1.5169640613219397	1.0124119423012412
70517	50.0	5.0	TGFBR1	12.0	11.0	1.0	7.164	4.374	0.836	0.69	0.8220000000000001	0.693	7.059	4.416	7.164	7.164	1.0148746281342966	0.11669458403126745	0.836	0.11843037257401898	0.11474036850921272	0.8220000000000001	0.11644708882277942	0.9853433835845896	7.059	7.059
70549	50.0	5.0	TUBB	13.0	13.0	0.0	12.995	0.262	0.0	0.0	0.0	0.0	12.995	0.258	12.995	12.995	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	12.995	12.995
70581	50.0	5.0	YES1	11.0	10.0	1.0	5.787000000000001	3.464	1.443	1.0859999999999999	1.71	1.645	5.635	3.4389999999999996	4.010395010395009	3.3842105263157896	1.026974267968057	0.2493519958527735	0.8438596491228071	0.25607808340727595	0.2954898911353033	1.185031185031185	0.3034605146406389	0.973734231899084	3.9050589050589046	3.2953216374269005
70585	50.0	5.0	YWHAQ	14.0	14.0	0.0	7.5	3.3539999999999996	4.167	1.8630000000000002	7.029	2.002	6.968999999999999	2.002	1.7998560115190785	1.0670081092616304	1.076194575979337	0.5556	0.5928297055057619	0.5979337064141196	0.9372	1.6868250539956804	1.0086095566078346	0.9292	1.672426205903528	0.9914639351259069
70631	50.0	10.0	AP2A1	12.0	0.0	12.0	4.296	1.3	1.463	0.823	2.479	1.204	3.63	1.244	2.936431989063568	1.7329568374344495	1.1834710743801653	0.3405493482309125	0.5901573215006051	0.4030303030303031	0.5770484171322161	1.6944634313055364	0.6829201101928375	0.8449720670391061	2.481203007518797	1.4643001210165387
70632	50.0	10.0	AP2B1	12.0	1.0	11.0	4.303999999999999	1.3130000000000002	1.4909999999999999	0.8320000000000001	2.503	1.214	3.6069999999999998	1.2409999999999999	2.886653252850436	1.7195365561326408	1.1932353756584422	0.34642193308550184	0.595685177786656	0.4133629054616024	0.5815520446096654	1.6787391012743125	0.6939284724147491	0.8380576208178439	2.4191817572099263	1.4410707151418298
70645	50.0	10.0	ARRB1	13.0	3.0	10.0	4.87	1.6909999999999998	1.546	0.951	2.452	1.411	4.086	1.618	3.15006468305304	1.9861337683523652	1.1918746940773373	0.31745379876796714	0.6305057096247961	0.3783651492902594	0.5034907597535934	1.5860284605433377	0.6000978952520802	0.8390143737166325	2.642949547218629	1.6663947797716152
70668	50.0	10.0	ATP6V1C1	14.0	6.0	8.0	5.9510000000000005	2.748	1.431	1.046	1.8330000000000002	1.306	4.905	2.863	4.1586303284416495	3.2465902891434806	1.2132517838939856	0.2404637875987229	0.7806873977086743	0.29174311926605506	0.3080154595866241	1.2809224318658279	0.3737003058103976	0.8242312216434213	3.4276729559748427	2.6759410801964
70669	50.0	10.0	ATP6V1C2	11.0	5.0	6.0	4.783	2.285	1.016	0.894	1.314	1.092	4.038	2.383	4.7076771653543314	3.6400304414003046	1.1844972758791479	0.2124189839013172	0.7732115677321156	0.2516097077761268	0.27472297721095545	1.2933070866141734	0.32540861812778604	0.8442400167259042	3.9744094488188977	3.0730593607305936
70685	50.0	10.0	BCAR1	14.0	1.0	13.0	4.957	1.3980000000000001	1.825	0.927	2.94	1.341	4.138999999999999	1.3519999999999999	2.716164383561644	1.6860544217687077	1.1976322783280984	0.3681662295743393	0.6207482993197279	0.4409277603285818	0.593100665725237	1.610958904109589	0.7103165015704276	0.8349808351825702	2.2679452054794518	1.4078231292517007
70688	50.0	10.0	BDKRB1	11.0	1.0	10.0	3.963	1.236	1.338	0.789	2.222	1.146	3.346	1.192	2.9618834080717487	1.7835283528352837	1.1843992827256429	0.3376230128690386	0.6021602160216022	0.3998804542737597	0.5606863487257129	1.6606875934230194	0.6640765092647938	0.8443098662629321	2.500747384155456	1.5058505850585058
70689	50.0	10.0	BDKRB2	12.0	0.0	12.0	4.289	1.307	1.505	0.8190000000000001	2.4619999999999997	1.208	3.6430000000000002	1.252	2.8498338870431894	1.7420796100731109	1.1773263793576725	0.3508976451387269	0.6112916328188464	0.4131210540763107	0.5740265796222896	1.6358803986710966	0.6758166346417789	0.8493821403590579	2.4205980066445183	1.4796913078797724
70692	50.0	10.0	BLNK	11.0	0.0	11.0	3.9589999999999996	1.239	1.3359999999999999	0.77	2.222	1.147	3.383	1.202	2.963323353293413	1.7817281728172818	1.1702630801064144	0.3374589542813842	0.6012601260126013	0.3949157552468224	0.5612528416266734	1.6631736526946106	0.6568134791605084	0.8545087143217984	2.532185628742514	1.5225022502250225
70709	50.0	10.0	CALM3	15.0	4.0	11.0	5.694	1.99	1.8359999999999999	1.083	2.678	1.53	4.7330000000000005	2.057	3.1013071895424837	2.1262135922330097	1.2030424677794211	0.3224446786090622	0.6855862584017924	0.3879146418761885	0.4703196347031963	1.4586056644880174	0.5658144939784492	0.8312258517737969	2.577886710239651	1.767363704256908
70721	50.0	10.0	CASP3	14.0	0.0	14.0	4.927	1.3880000000000001	1.849	0.9	2.928	1.31	4.158	1.364	2.664683612763656	1.6827185792349726	1.1849446849446847	0.3752790744875178	0.6314890710382514	0.4446849446849446	0.5942764359650904	1.5835586803677664	0.7041847041847041	0.8439212502537042	2.248783126014062	1.4200819672131149
70730	50.0	10.0	CBL	14.0	4.0	10.0	5.321000000000001	1.983	1.6580000000000001	1.032	2.448	1.4980000000000002	4.522	2.01	3.209288299155609	2.1736111111111107	1.176691729323308	0.3115955647434693	0.6772875816993463	0.3666519239274657	0.4600638977635783	1.4764776839565743	0.5413533834586466	0.8498402555910544	2.727382388419783	1.8472222222222223
70745	50.0	10.0	CCND1	12.0	0.0	12.0	4.308	1.306	1.5119999999999998	0.8370000000000001	2.438	1.207	3.64	1.254	2.849206349206349	1.7670221493027067	1.1835164835164835	0.35097493036211697	0.6201804757998359	0.41538461538461535	0.5659238625812443	1.6124338624338626	0.6697802197802198	0.8449396471680595	2.4074074074074074	1.4930270713699754
70764	50.0	10.0	CD4	13.0	2.0	11.0	4.697	1.454	1.6159999999999999	0.925	2.591	1.321	3.9539999999999997	1.402	2.9065594059405937	1.8128135854882284	1.187910976226606	0.3440493932297211	0.6236974141258201	0.4087000505816895	0.5516286991696828	1.6033415841584158	0.6552857865452706	0.8418139237811371	2.4467821782178216	1.5260517174835968
70823	50.0	10.0	CRK	11.0	2.0	9.0	4.052	1.385	1.271	0.818	2.15	1.209	3.471	1.304	3.1880409126671916	1.8846511627906977	1.1673869201959088	0.31367226061204345	0.5911627906976744	0.36617689426678185	0.5306021717670286	1.6915814319433518	0.6194180351483722	0.8566140177690029	2.7309205350118018	1.6144186046511628
70903	50.0	10.0	EP300	12.0	4.0	8.0	4.221	1.669	1.515	0.9890000000000001	2.4859999999999998	1.476	3.6919999999999997	1.525	2.7861386138613864	1.6979082864038617	1.1432827735644635	0.3589196872778962	0.6094127111826226	0.4103466955579631	0.5889599620942905	1.6409240924092412	0.6733477789815818	0.8746742478085762	2.4369636963696366	1.4851166532582458
71027	50.0	10.0	HSPA8	15.0	6.0	9.0	5.593999999999999	2.439	1.94	1.203	2.7119999999999997	1.73	4.76	2.395	2.883505154639176	2.062684365781711	1.1752100840336135	0.3468001430103682	0.715339233038348	0.407563025210084	0.484805148373257	1.3979381443298968	0.569747899159664	0.8509116910976045	2.453608247422681	1.7551622418879054
71037	50.0	10.0	IKBKB	12.0	5.0	7.0	3.727	1.766	1.4140000000000001	1.1520000000000001	2.758	1.6369999999999998	3.565	1.508	2.6357850070721356	1.351341551849166	1.0454417952314166	0.3793936141668903	0.5126903553299492	0.3966339410939692	0.7400053662463107	1.950495049504951	0.7736325385694249	0.9565334048832842	2.5212164073550207	1.2926033357505438
71039	50.0	10.0	IKBKG	13.0	5.0	8.0	5.398	2.326	1.4040000000000001	1.0070000000000001	1.85	1.3330000000000002	4.51	2.426	3.8447293447293447	2.9178378378378373	1.1968957871396897	0.2600963319748055	0.7589189189189188	0.3113082039911308	0.3427195257502779	1.3176638176638178	0.41019955654102	0.8354946276398666	3.212250712250712	2.437837837837838
71105	50.0	10.0	JAK1	14.0	9.0	5.0	6.8420000000000005	4.127	0.909	0.909	1.0170000000000001	0.851	5.609	4.287	6.8420000000000005	6.727630285152411	1.2198252807987162	0.1328558900906168	0.8938053097345134	0.16206097343555	0.1486407483192049	1.0170000000000001	0.18131574255660546	0.8197895352236189	5.609	5.515240904621437
71106	50.0	10.0	JAK2	11.0	3.0	8.0	3.7680000000000002	1.382	1.35	0.885	2.3209999999999997	1.288	3.2939999999999996	1.26	2.791111111111111	1.6234381732012062	1.1438979963570126	0.3582802547770701	0.5816458423093495	0.4098360655737705	0.6159766454352442	1.7192592592592593	0.70461445051609	0.8742038216560508	2.44	1.4192158552348124
71154	50.0	10.0	MAP3K5	15.0	7.0	8.0	4.156000000000001	2.164	1.6880000000000002	1.47	3.6010000000000004	2.131	4.345	1.931	2.462085308056872	1.154123854484865	0.9565017261219791	0.4061597690086622	0.4687586781449597	0.38849252013808977	0.8664581328200193	2.133293838862559	0.8287686996547756	1.0454764196342636	2.574052132701422	1.2066092752013329
71156	50.0	10.0	MAP3K7	12.0	5.0	7.0	4.416	2.024	1.4709999999999999	1.037	2.279	1.545	3.8	1.869	3.0020394289598915	1.9376919701623516	1.162105263157895	0.333106884057971	0.6454585344449321	0.3871052631578948	0.5160778985507246	1.5492861998640381	0.5997368421052631	0.8605072463768115	2.583276682528892	1.6673979815708644
71164	50.0	10.0	MAPK14	11.0	7.0	4.0	2.888	1.921	1.1079999999999999	1.3940000000000001	2.852	1.953	3.4530000000000003	1.736	2.606498194945848	1.0126227208976155	0.8363741673906748	0.3836565096952909	0.388499298737728	0.3208803938604113	0.9875346260387812	2.5740072202166058	0.825948450622647	1.1956371191135733	3.116425992779783	1.2107293127629737
71165	50.0	10.0	MAPK3	12.0	5.0	7.0	5.045	2.3040000000000003	1.182	0.935	1.6030000000000002	1.234	4.207	2.385	4.268189509306261	3.1472239550842165	1.1991918231518897	0.2342913776015857	0.7373674360573924	0.2809603042548134	0.3177403369672944	1.356175972927242	0.3810316139767055	0.8338949454905847	3.5592216582064298	2.6244541484716155
71194	50.0	10.0	NCK1	11.0	8.0	3.0	3.458	2.396	1.4180000000000001	1.561	2.715	2.103	3.592	2.095	2.4386459802538787	1.2736648250460407	0.962694877505568	0.4100636205899363	0.5222836095764273	0.3947661469933185	0.785135916714864	1.9146685472496476	0.7558463251670378	1.0387507229612492	2.5331452750352605	1.3230202578268877
71202	50.0	10.0	NFKB1	13.0	7.0	6.0	5.996	3.159	1.109	0.9840000000000001	1.266	1.0070000000000001	4.925	3.319	5.406672678088368	4.736176935229069	1.2174619289340105	0.18495663775850565	0.8759873617693523	0.2251776649746193	0.21114076050700464	1.1415689810640215	0.2570558375634518	0.8213809206137425	4.440937781785392	3.8902053712480247
71227	50.0	10.0	PAK1	11.0	9.0	2.0	6.202999999999999	4.095	0.29600000000000004	0.535	0.39899999999999997	0.5529999999999999	5.6160000000000005	4.197	6.202999999999999	6.202999999999999	1.1045227920227922	0.04771884571981299	0.29600000000000004	0.052706552706552716	0.06432371433177493	0.39899999999999997	0.07104700854700856	0.9053683701434788	5.6160000000000005	5.6160000000000005
